group,sensitivity,specificity,group_type,boot_id
Near poverty (1-2x),0.5661764705882353,0.908695652173913,income,1933
Mexican American,0.3770491803278688,0.92,race,1934
Non-Hispanic Asian,0.34375,0.9631578947368421,race,1934
Non-Hispanic Black,NA,0.9409448818897638,race,1934
Non-Hispanic White,0.5786802030456852,0.8918918918918919,race,1934
Other Hispanic,0.6046511627906976,0.9473684210526315,race,1934
Other Race - Including Multi-Racial,0.45161290322580644,0.9803921568627451,race,1934
Above 4x poverty line,0.3384615384615385,0.9773584905660377,income,1934
Below poverty line,NA,0.8653846153846154,income,1934
Middle (2-4x),0.5174825174825175,0.9344660194174758,income,1934
Near poverty (1-2x),0.6193548387096774,0.9083333333333333,income,1934
Mexican American,0.4918032786885246,0.94,race,1935
Non-Hispanic Asian,0.3125,0.968421052631579,race,1935
Non-Hispanic Black,0.5959595959595959,0.9606299212598425,race,1935
Non-Hispanic White,0.5482233502538071,0.9069069069069069,race,1935
Other Hispanic,0.627906976744186,0.9473684210526315,race,1935
Other Race - Including Multi-Racial,0.5161290322580645,0.9215686274509803,race,1935
Above 4x poverty line,0.3442622950819672,0.9895833333333334,income,1935
Below poverty line,0.69,0.9078014184397163,income,1935
Middle (2-4x),0.4620253164556962,0.9197080291970803,income,1935
Near poverty (1-2x),0.6041666666666666,0.9313304721030042,income,1935
Mexican American,0.4098360655737705,0.9266666666666666,race,1936
Non-Hispanic Asian,0.34375,0.968421052631579,race,1936
Non-Hispanic Black,0.494949494949495,0.9606299212598425,race,1936
Non-Hispanic White,0.6040609137055838,0.8768768768768769,race,1936
Other Hispanic,0.4883720930232558,0.9368421052631579,race,1936
Other Race - Including Multi-Racial,0.5806451612903226,0.9215686274509803,race,1936
Above 4x poverty line,0.3870967741935484,0.9928057553956835,income,1936
Below poverty line,0.5957446808510638,0.89171974522293,income,1936
Middle (2-4x),0.4858757062146893,0.9206730769230769,income,1936
Near poverty (1-2x),0.5923076923076923,0.8828828828828829,income,1936
Mexican American,0.4098360655737705,0.9333333333333333,race,1937
Non-Hispanic Asian,0.3125,0.9736842105263158,race,1937
Non-Hispanic Black,0.5757575757575758,0.9330708661417323,race,1937
Non-Hispanic White,0.583756345177665,0.8738738738738738,race,1937
Other Hispanic,0.5581395348837209,0.9473684210526315,race,1937
Other Race - Including Multi-Racial,0.5806451612903226,0.9607843137254902,race,1937
Above 4x poverty line,0.39285714285714285,0.967032967032967,income,1937
Below poverty line,0.639344262295082,0.8622754491017964,income,1937
Middle (2-4x),0.5060240963855421,0.9265822784810127,income,1937
Near poverty (1-2x),0.5462184873949579,0.9159663865546218,income,1937
Mexican American,0.45901639344262296,0.94,race,1938
Non-Hispanic Asian,0.375,0.9789473684210527,race,1938
Non-Hispanic Black,NA,0.9488188976377953,race,1938
Non-Hispanic White,0.5482233502538071,0.9159159159159159,race,1938
Other Hispanic,0.5116279069767442,0.9578947368421052,race,1938
Other Race - Including Multi-Racial,0.5483870967741935,0.9607843137254902,race,1938
Above 4x poverty line,0.3695652173913043,0.9833333333333333,income,1938
Below poverty line,NA,0.8757763975155279,income,1938
Middle (2-4x),0.47619047619047616,0.9538461538461539,income,1938
Near poverty (1-2x),0.55,0.9234234234234234,income,1938
Mexican American,0.45901639344262296,0.92,race,1939
Non-Hispanic Asian,0.34375,0.9842105263157894,race,1939
Non-Hispanic Black,0.5656565656565656,0.9212598425196851,race,1939
Non-Hispanic White,0.6040609137055838,0.8828828828828829,race,1939
Other Hispanic,0.5813953488372093,0.9157894736842105,race,1939
Other Race - Including Multi-Racial,0.6774193548387096,0.9019607843137255,race,1939
Above 4x poverty line,0.36666666666666664,0.9769230769230769,income,1939
Below poverty line,0.6666666666666666,0.8311688311688312,income,1939
Middle (2-4x),0.546583850931677,0.9455958549222798,income,1939
Near poverty (1-2x),0.5857142857142857,0.8754578754578755,income,1939
Mexican American,0.5081967213114754,0.96,race,1940
Non-Hispanic Asian,0.28125,0.968421052631579,race,1940
Non-Hispanic Black,NA,0.9173228346456693,race,1940
Non-Hispanic White,0.5532994923857868,0.9069069069069069,race,1940
Other Hispanic,0.5116279069767442,0.9157894736842105,race,1940
Other Race - Including Multi-Racial,0.5161290322580645,0.9411764705882353,race,1940
Above 4x poverty line,0.359375,0.9961685823754789,income,1940
Below poverty line,NA,0.8435374149659864,income,1940
Middle (2-4x),0.532051282051282,0.9211711711711712,income,1940
Near poverty (1-2x),0.5507246376811594,0.9276018099547512,income,1940
Mexican American,0.4918032786885246,0.9266666666666666,race,1941
Non-Hispanic Asian,0.34375,0.9631578947368421,race,1941
Non-Hispanic Black,0.5353535353535354,0.9291338582677166,race,1941
Non-Hispanic White,0.5076142131979695,0.9129129129129129,race,1941
Other Hispanic,0.6511627906976745,0.9789473684210527,race,1941
Other Race - Including Multi-Racial,0.45161290322580644,0.9411764705882353,race,1941
Above 4x poverty line,0.30666666666666664,0.9841897233201581,income,1941
Below poverty line,0.5575221238938053,0.8493975903614458,income,1941
Middle (2-4x),0.5033557046979866,0.9474940334128878,income,1941
Near poverty (1-2x),0.5952380952380952,0.9191489361702128,income,1941
Mexican American,0.5081967213114754,0.92,race,1942
Non-Hispanic Asian,0.3125,0.9736842105263158,race,1942
Non-Hispanic Black,NA,0.9566929133858267,race,1942
Non-Hispanic White,0.583756345177665,0.8558558558558559,race,1942
Other Hispanic,0.5813953488372093,0.9052631578947369,race,1942
Other Race - Including Multi-Racial,0.41935483870967744,0.8823529411764706,race,1942
Above 4x poverty line,0.4032258064516129,0.9814814814814815,income,1942
Below poverty line,NA,0.8486842105263158,income,1942
Middle (2-4x),0.5157232704402516,0.9144254278728606,income,1942
Near poverty (1-2x),0.5769230769230769,0.8842975206611571,income,1942
Mexican American,0.3770491803278688,0.9733333333333334,race,1943
Non-Hispanic Asian,0.375,0.9736842105263158,race,1943
Non-Hispanic Black,0.6262626262626263,0.9330708661417323,race,1943
Non-Hispanic White,0.5482233502538071,0.8888888888888888,race,1943
Other Hispanic,0.627906976744186,0.8947368421052632,race,1943
Other Race - Including Multi-Racial,0.45161290322580644,0.9411764705882353,race,1943
Above 4x poverty line,0.34177215189873417,0.9841897233201581,income,1943
Below poverty line,0.6262626262626263,0.8766233766233766,income,1943
Middle (2-4x),0.5655172413793104,0.9240196078431373,income,1943
Near poverty (1-2x),0.5357142857142857,0.9147286821705426,income,1943
Mexican American,0.45901639344262296,0.8733333333333333,race,1944
Non-Hispanic Asian,0.34375,0.9578947368421052,race,1944
Non-Hispanic Black,NA,0.9330708661417323,race,1944
Non-Hispanic White,0.6345177664974619,0.9219219219219219,race,1944
Other Hispanic,0.7209302325581395,0.9473684210526315,race,1944
Other Race - Including Multi-Racial,0.6129032258064516,0.9411764705882353,race,1944
Above 4x poverty line,0.4307692307692308,0.995850622406639,income,1944
Below poverty line,NA,0.8531468531468531,income,1944
Middle (2-4x),0.5732484076433121,0.9303944315545244,income,1944
Near poverty (1-2x),0.6111111111111112,0.8992248062015504,income,1944
Mexican American,0.4918032786885246,0.9266666666666666,race,1945
Non-Hispanic Asian,0.46875,0.968421052631579,race,1945
Non-Hispanic Black,0.6060606060606061,0.937007874015748,race,1945
Non-Hispanic White,0.5634517766497462,0.8948948948948949,race,1945
Other Hispanic,0.5348837209302325,0.9263157894736842,race,1945
Other Race - Including Multi-Racial,0.41935483870967744,0.9411764705882353,race,1945
Above 4x poverty line,0.2711864406779661,0.9813432835820896,income,1945
Below poverty line,0.5858585858585859,0.8636363636363636,income,1945
Middle (2-4x),0.55625,0.9397590361445783,income,1945
Near poverty (1-2x),0.6137931034482759,0.885593220338983,income,1945
Mexican American,0.32786885245901637,0.9466666666666667,race,1946
Non-Hispanic Asian,0.25,0.9842105263157894,race,1946
Non-Hispanic Black,0.5858585858585859,0.9330708661417323,race,1946
Non-Hispanic White,0.6446700507614214,0.9039039039039038,race,1946
Other Hispanic,0.6976744186046512,0.9368421052631579,race,1946
Other Race - Including Multi-Racial,0.5161290322580645,0.9411764705882353,race,1946
Above 4x poverty line,0.47058823529411764,0.9889705882352942,income,1946
Below poverty line,0.6355140186915887,0.8859060402684564,income,1946
Middle (2-4x),0.5256410256410257,0.9364705882352942,income,1946
Near poverty (1-2x),0.5833333333333334,0.9030837004405287,income,1946
Mexican American,0.5081967213114754,0.94,race,1947
Non-Hispanic Asian,0.5,0.9578947368421052,race,1947
Non-Hispanic Black,NA,0.905511811023622,race,1947
Non-Hispanic White,0.5583756345177665,0.924924924924925,race,1947
Other Hispanic,0.6046511627906976,0.8736842105263158,race,1947
Other Race - Including Multi-Racial,0.7096774193548387,0.9019607843137255,race,1947
Above 4x poverty line,0.3620689655172414,0.9769230769230769,income,1947
Below poverty line,NA,0.8666666666666667,income,1947
Middle (2-4x),0.5680473372781065,0.9341772151898734,income,1947
Near poverty (1-2x),0.6397058823529411,0.8853754940711462,income,1947
Mexican American,0.5081967213114754,0.94,race,1948
Non-Hispanic Asian,0.34375,0.9894736842105263,race,1948
Non-Hispanic Black,0.6464646464646465,0.9212598425196851,race,1948
Non-Hispanic White,0.5939086294416244,0.8888888888888888,race,1948
Other Hispanic,0.4883720930232558,0.8736842105263158,race,1948
Other Race - Including Multi-Racial,0.5806451612903226,0.9803921568627451,race,1948
Above 4x poverty line,0.4090909090909091,0.9525547445255474,income,1948
Below poverty line,0.6213592233009708,0.8759124087591241,income,1948
Middle (2-4x),0.5734265734265734,0.9452380952380952,income,1948
Near poverty (1-2x),0.5894039735099338,0.8842975206611571,income,1948
Mexican American,0.47540983606557374,0.9466666666666667,race,1949
Non-Hispanic Asian,0.3125,0.9526315789473684,race,1949
Non-Hispanic Black,0.5858585858585859,0.9251968503937008,race,1949
Non-Hispanic White,0.5888324873096447,0.8678678678678678,race,1949
Other Hispanic,0.6976744186046512,0.9368421052631579,race,1949
Other Race - Including Multi-Racial,0.5806451612903226,1,race,1949
Above 4x poverty line,0.38181818181818183,0.9496124031007752,income,1949
Below poverty line,0.6055045871559633,0.9440993788819876,income,1949
Middle (2-4x),0.5608108108108109,0.9011764705882352,income,1949
Near poverty (1-2x),0.6026490066225165,0.9039301310043668,income,1949
Mexican American,0.45901639344262296,0.92,race,1950
Non-Hispanic Asian,0.46875,0.9842105263157894,race,1950
Non-Hispanic Black,0.5050505050505051,0.9488188976377953,race,1950
Non-Hispanic White,0.5786802030456852,0.9279279279279279,race,1950
Other Hispanic,0.5348837209302325,0.9263157894736842,race,1950
Other Race - Including Multi-Racial,0.6129032258064516,0.9411764705882353,race,1950
Above 4x poverty line,0.38095238095238093,0.9828767123287672,income,1950
Below poverty line,0.5490196078431373,0.8939393939393939,income,1950
Middle (2-4x),0.551948051948052,0.9408866995073891,income,1950
Near poverty (1-2x),0.5833333333333334,0.9218106995884774,income,1950
Mexican American,0.4426229508196721,0.9466666666666667,race,1951
Non-Hispanic Asian,0.15625,0.9789473684210527,race,1951
Non-Hispanic Black,NA,0.9488188976377953,race,1951
Non-Hispanic White,0.583756345177665,0.8708708708708709,race,1951
Other Hispanic,0.6744186046511628,0.9473684210526315,race,1951
Other Race - Including Multi-Racial,0.5161290322580645,0.9607843137254902,race,1951
Above 4x poverty line,0.3269230769230769,0.9737827715355806,income,1951
Below poverty line,NA,0.8606060606060606,income,1951
Middle (2-4x),0.5370370370370371,0.9467312348668281,income,1951
Near poverty (1-2x),0.5864661654135338,0.8991228070175439,income,1951
Mexican American,0.4262295081967213,0.9133333333333333,race,1952
Non-Hispanic Asian,0.3125,0.9789473684210527,race,1952
Non-Hispanic Black,NA,0.9330708661417323,race,1952
Non-Hispanic White,0.5685279187817259,0.9159159159159159,race,1952
Other Hispanic,0.4418604651162791,0.9473684210526315,race,1952
Other Race - Including Multi-Racial,0.5806451612903226,0.9019607843137255,race,1952
Above 4x poverty line,0.4098360655737705,0.9694915254237289,income,1952
Below poverty line,NA,0.8589743589743589,income,1952
Middle (2-4x),0.5167785234899329,0.9378109452736318,income,1952
Near poverty (1-2x),0.6119402985074627,0.9272727272727272,income,1952
Mexican American,0.3114754098360656,0.94,race,1953
Non-Hispanic Asian,0.21875,0.9736842105263158,race,1953
Non-Hispanic Black,0.5252525252525253,0.9409448818897638,race,1953
Non-Hispanic White,0.583756345177665,0.9129129129129129,race,1953
Other Hispanic,0.46511627906976744,0.9368421052631579,race,1953
Other Race - Including Multi-Racial,0.4838709677419355,0.9607843137254902,race,1953
Above 4x poverty line,0.2753623188405797,0.9892086330935251,income,1953
Below poverty line,0.41414141414141414,0.8767123287671232,income,1953
Middle (2-4x),0.512987012987013,0.9470046082949308,income,1953
Near poverty (1-2x),0.6312056737588653,0.8976744186046511,income,1953
Mexican American,0.3114754098360656,0.94,race,1954
Non-Hispanic Asian,0.4375,0.9578947368421052,race,1954
Non-Hispanic Black,0.6060606060606061,0.9291338582677166,race,1954
Non-Hispanic White,0.5431472081218274,0.9009009009009009,race,1954
Other Hispanic,0.5813953488372093,0.9263157894736842,race,1954
Other Race - Including Multi-Racial,0.5806451612903226,0.9803921568627451,race,1954
Above 4x poverty line,0.42857142857142855,0.9884169884169884,income,1954
Below poverty line,0.5892857142857143,0.8590604026845637,income,1954
Middle (2-4x),0.4430379746835443,0.940149625935162,income,1954
Near poverty (1-2x),0.6153846153846154,0.8939393939393939,income,1954
Mexican American,0.4426229508196721,0.9266666666666666,race,1955
Non-Hispanic Asian,0.40625,0.9526315789473684,race,1955
Non-Hispanic Black,NA,0.9330708661417323,race,1955
Non-Hispanic White,0.5685279187817259,0.8798798798798799,race,1955
Other Hispanic,0.5813953488372093,0.9263157894736842,race,1955
Other Race - Including Multi-Racial,0.5161290322580645,0.9215686274509803,race,1955
Above 4x poverty line,0.3835616438356164,0.9798387096774194,income,1955
Below poverty line,NA,0.8639455782312925,income,1955
Middle (2-4x),0.43125,0.9282407407407407,income,1955
Near poverty (1-2x),0.6416666666666667,0.8699186991869918,income,1955
Mexican American,0.4098360655737705,0.9466666666666667,race,1956
Non-Hispanic Asian,0.34375,0.9631578947368421,race,1956
Non-Hispanic Black,0.6363636363636364,0.905511811023622,race,1956
Non-Hispanic White,0.5888324873096447,0.8948948948948949,race,1956
Other Hispanic,0.7209302325581395,0.9052631578947369,race,1956
Other Race - Including Multi-Racial,0.6129032258064516,0.9215686274509803,race,1956
Above 4x poverty line,0.4666666666666667,0.9699248120300752,income,1956
Below poverty line,0.58,0.8518518518518519,income,1956
Middle (2-4x),0.5136986301369864,0.9367396593673966,income,1956
Near poverty (1-2x),0.6624203821656051,0.8760683760683761,income,1956
Mexican American,0.3114754098360656,0.9533333333333334,race,1957
Non-Hispanic Asian,0.3125,0.9736842105263158,race,1957
Non-Hispanic Black,0.6060606060606061,0.9409448818897638,race,1957
Non-Hispanic White,0.5786802030456852,0.9129129129129129,race,1957
Other Hispanic,0.6511627906976745,0.9578947368421052,race,1957
Other Race - Including Multi-Racial,0.45161290322580644,0.9019607843137255,race,1957
Above 4x poverty line,0.33962264150943394,0.9886363636363636,income,1957
Below poverty line,0.6260869565217392,0.8758620689655172,income,1957
Middle (2-4x),0.4774193548387097,0.9428571428571428,income,1957
Near poverty (1-2x),0.5785714285714286,0.9180327868852459,income,1957
Mexican American,0.39344262295081966,0.92,race,1958
Non-Hispanic Asian,0.3125,0.968421052631579,race,1958
Non-Hispanic Black,0.5656565656565656,0.9488188976377953,race,1958
Non-Hispanic White,0.583756345177665,0.9159159159159159,race,1958
Other Hispanic,0.4883720930232558,0.9578947368421052,race,1958
Other Race - Including Multi-Racial,0.5161290322580645,0.9411764705882353,race,1958
Above 4x poverty line,0.36666666666666664,0.9879032258064516,income,1958
Below poverty line,0.5604395604395604,0.8764705882352941,income,1958
Middle (2-4x),0.4943181818181818,0.9491525423728814,income,1958
Near poverty (1-2x),0.6029411764705882,0.9132231404958677,income,1958
Mexican American,0.4918032786885246,0.9333333333333333,race,1959
Non-Hispanic Asian,0.28125,0.9578947368421052,race,1959
Non-Hispanic Black,NA,0.9409448818897638,race,1959
Non-Hispanic White,0.5329949238578681,0.918918918918919,race,1959
Other Hispanic,0.5116279069767442,0.9368421052631579,race,1959
Other Race - Including Multi-Racial,0.5806451612903226,0.9607843137254902,race,1959
Above 4x poverty line,0.3088235294117647,0.9922480620155039,income,1959
Below poverty line,NA,0.8653846153846154,income,1959
Middle (2-4x),0.50625,0.9379474940334129,income,1959
Near poverty (1-2x),0.5886524822695035,0.9208333333333333,income,1959
Mexican American,0.32786885245901637,0.9533333333333334,race,1960
Non-Hispanic Asian,0.1875,0.9631578947368421,race,1960
Non-Hispanic Black,0.5454545454545454,0.952755905511811,race,1960
Non-Hispanic White,0.6345177664974619,0.8738738738738738,race,1960
Other Hispanic,0.5116279069767442,0.9473684210526315,race,1960
Other Race - Including Multi-Racial,0.5483870967741935,0.9215686274509803,race,1960
Above 4x poverty line,0.4603174603174603,0.9859154929577465,income,1960
Below poverty line,0.5578947368421052,0.8986486486486487,income,1960
Middle (2-4x),0.5088757396449705,0.9154228855721394,income,1960
Near poverty (1-2x),0.5588235294117647,0.899581589958159,income,1960
Mexican American,0.3770491803278688,0.9533333333333334,race,1961
Non-Hispanic Asian,0.4375,0.9578947368421052,race,1961
Non-Hispanic Black,0.5151515151515151,0.9330708661417323,race,1961
Non-Hispanic White,0.5685279187817259,0.8948948948948949,race,1961
Other Hispanic,0.6046511627906976,0.8947368421052632,race,1961
Other Race - Including Multi-Racial,0.5483870967741935,0.9215686274509803,race,1961
Above 4x poverty line,0.3283582089552239,0.984375,income,1961
Below poverty line,0.638095238095238,0.8424657534246576,income,1961
Middle (2-4x),0.49044585987261147,0.9264367816091954,income,1961
Near poverty (1-2x),0.5746268656716418,0.9067796610169492,income,1961
Mexican American,0.4918032786885246,0.9466666666666667,race,1962
Non-Hispanic Asian,0.375,0.9789473684210527,race,1962
Non-Hispanic Black,0.5656565656565656,0.9330708661417323,race,1962
Non-Hispanic White,0.5786802030456852,0.9099099099099099,race,1962
Other Hispanic,0.6046511627906976,0.9052631578947369,race,1962
Other Race - Including Multi-Racial,0.5806451612903226,0.9411764705882353,race,1962
Above 4x poverty line,0.45901639344262296,0.969811320754717,income,1962
Below poverty line,0.6517857142857143,0.8523489932885906,income,1962
Middle (2-4x),0.514792899408284,0.9429928741092637,income,1962
Near poverty (1-2x),0.5619834710743802,0.9285714285714286,income,1962
Mexican American,0.47540983606557374,0.9466666666666667,race,1963
Non-Hispanic Asian,0.28125,0.9894736842105263,race,1963
Non-Hispanic Black,NA,0.9330708661417323,race,1963
Non-Hispanic White,0.583756345177665,0.8978978978978979,race,1963
Other Hispanic,0.6046511627906976,0.9263157894736842,race,1963
Other Race - Including Multi-Racial,0.41935483870967744,0.9215686274509803,race,1963
Above 4x poverty line,0.3384615384615385,0.9921259842519685,income,1963
Below poverty line,NA,0.8662420382165605,income,1963
Middle (2-4x),0.5,0.9340909090909091,income,1963
Near poverty (1-2x),0.5846153846153846,0.9099099099099099,income,1963
Mexican American,0.39344262295081966,0.9266666666666666,race,1964
Non-Hispanic Asian,0.40625,0.9947368421052631,race,1964
Non-Hispanic Black,NA,0.9409448818897638,race,1964
Non-Hispanic White,0.6040609137055838,0.8948948948948949,race,1964
